31,100
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,,,,,,,,,,,,,,11,11,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,10,10,2,2,2,2,,,,,2,2,2,2,10,10,,,,,,,,1
1,,,,,,8,2,2,9,,,,,,,,,,,8,2,2,9,,,,,,,1
1,,,,,10,10,2,2,9,,,,,,,,,,,8,2,2,10,10,,,,,,1
1,,,,8,2,2,11,11,,,,,,,,,,,,,11,11,2,2,9,,,,,1
1,,,,8,2,2,9,,,,,,,,,,,,,,,8,2,2,9,,,,,1
1,,,,2,11,11,,,,,,,,,,,,,,,,,11,11,2,,,,,1
1,,,,2,,,,,,,,,,,,,,,,,,,,,2,,,,,1
1,,,,2,,,,,,,,,,,,,,,,,,,,,2,,,,,1
1,,,,2,,,,,,,,,,,,,,,,,,,,,2,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,2,2,2,,,,,2,2,2,,,,,,,,,,8,1
1,9,,,,,,,,,2,2,2,,,,,2,2,2,,,,,,,,,,8,1
1,9,,,,,,,,,2,2,2,,,,,2,2,2,,,,,,,,,,8,1
1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1
1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1
1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1
1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1
1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1
1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1
1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1
1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1
1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1
1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1
1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1
1,9,,,,,,,,,2,2,2,,,,,2,2,2,,,,,,,,,,8,1
1,9,,,,,,,,,2,2,2,,,,,2,2,2,,,,,,,,,,8,1
1,,,,,,,,,,2,2,2,,,,,2,2,2,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1,,,,2,,,,,,,,,,,,,,,,,,,,,2,,,,,1
1,,,,2,,,,,,,,,,,,,,,,,,,,,2,,,,,1
1,,,,2,,,,,,,,,,,,,,,,,,,,,2,,,,,1
1,,,,2,10,10,,,,,,,,,,,,,,,,,10,10,2,,,,,1
1,,,,8,2,2,9,,,,,,,,,,,,,,,,2,2,9,,,,,1
1,,,,8,2,2,10,10,,,,,,,,,,,,,10,10,2,2,9,,,,,1
1,,,,,11,11,2,2,9,,,,,,,,,,,8,2,2,11,11,,,,,,1
1,,,,,,,2,2,9,,,,,,,,,,,8,2,2,9,,,,,,,1
1,,,,,,,11,11,2,2,2,2,,,,,2,2,2,2,11,11,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,10,10,,,,,,,,,,,,,,,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
